ＩＤ,age,sex,marrige,JobStatus,IncomeCategory,HomeType,Child,Q1,Q2,Q4,Q4_2,Q4_3,Q5,Q6_1,Q6_2,Q6_3,Q7_1,Q7_2,Q7_3,Q8,Q8_2,Q8_3,Q9,Q10,Q10_2,Q10_3,Q11,Q13,Q14,Q15,Q15_2,Q15_3,Q16,Q17,Q18,Q18_2,Q18_3,Q19,Q19_2,Q19_3,Q20,Q21,Q22,q23,Q20-1(FA),Q21-1(FA),Q22-1(FA)
m89388269455,31.0,1.0,1.0,2.0,5,1.0,1.0,1.0,1.0,1.0,,,1.0,8.0,,,1.0,,,6.0,,,3.0,7.0,,,2.0,3.0,3.0,4.0,,,1.0,3.0,2.0,,,1.0,,,0.0,0.0,0.0,0.0,とくになし,とくになし,とくになし
m8868343703,55.0,1.0,0.0,1.0,2,1.0,0.0,1.0,7.0,1.0,,,1.0,1.0,,,1.0,,,5.0,,,1.0,2.0,,,1.0,1.0,2.0,6.0,,,3.0,3.0,2.0,,,2.0,,,0.0,0.0,0.0,0.0,なし,若者が興味を持つか心配,なし
m87785713116,52.0,0.0,1.0,2.0,4,1.0,1.0,1.0,5.0,5.0,,,1.0,1.0,,,2.0,,,7.0,,,1.0,4.0,,,1.0,1.0,1.0,4.0,,,3.0,3.0,1.0,,,3.0,,,0.0,0.0,0.0,0.0,わからない,維持,知って
m87780095650,62.0,1.0,1.0,1.0,10,1.0,1.0,1.0,7.0,1.0,,,1.0,8.0,,,1.0,,,6.0,,,2.0,4.0,,,1.0,1.0,1.0,1.0,,,3.0,3.0,2.0,,,4.0,,,0.0,0.0,0.0,0.0,自動,明るい,ない
m89783196708,56.0,1.0,1.0,2.0,9,1.0,1.0,1.0,1.0,2.0,,,4.0,6.0,,,1.0,2.0,,4.0,6.0,,2.0,2.0,3.0,,2.0,2.0,2.0,5.0,,,3.0,1.0,2.0,3.0,7.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,特に無し,特に無し,特に無し
m87778685281,60.0,1.0,1.0,3.0,6,1.0,1.0,1.0,7.0,2.0,,,4.0,1.0,,,1.0,5.0,,5.0,,,3.0,2.0,4.0,,4.0,3.0,6.0,6.0,,,1.0,3.0,2.0,,,1.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m87773948396,44.0,1.0,1.0,2.0,6,1.0,1.0,2.0,7.0,1.0,,,1.0,8.0,,,7.0,,,8.0,,,3.0,8.0,,,3.0,3.0,3.0,6.0,,,6.0,5.0,8.0,,,6.0,,,0.0,0.0,0.0,0.0,わからない,わからない,わからない
m8776056967,61.0,1.0,1.0,3.0,10,1.0,1.0,1.0,7.0,5.0,,,4.0,5.0,,,1.0,2.0,,4.0,6.0,,1.0,2.0,3.0,,1.0,6.0,3.0,6.0,,,3.0,2.0,2.0,3.0,4.0,2.0,,,0.0,0.0,0.0,0.0,特になし,何よりも後継者の確保が課題であり、外国人の活用も必要になる,お客様は神様と言われる時代は終わった
m8774744084,49.0,1.0,1.0,2.0,7,1.0,1.0,1.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,,2.0,3.0,6.0,3.0,6.0,7.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,,4.0,2.0,3.0,6.0,,1.0,3.0,5.0,1.0,1.0,0.0,0.0,材料カットのオートメーション化,職人の数が減り手作りならではの雰囲気が減っていく,もっと現場の雰囲気を体験して伝統文化に触れて欲しい
m87771519332,42.0,1.0,1.0,2.0,11,1.0,1.0,2.0,7.0,5.0,,,3.0,8.0,,,1.0,5.0,,4.0,5.0,6.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,,,1.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,特になし,国内での生産力は低下していく,職人ではない
m89789609413,24.0,1.0,0.0,2.0,5,0.0,0.0,1.0,1.0,1.0,,,2.0,3.0,,,6.0,,,1.0,,,5.0,1.0,,,4.0,4.0,4.0,2.0,,,5.0,3.0,4.0,,,2.0,,,0.0,0.0,0.0,0.0,あ,い,あ
m8775844609,59.0,1.0,1.0,2.0,13,1.0,1.0,1.0,7.0,1.0,,,4.0,3.0,5.0,7.0,2.0,5.0,,4.0,6.0,7.0,2.0,3.0,4.0,7.0,2.0,3.0,3.0,5.0,,,3.0,1.0,2.0,3.0,,2.0,3.0,4.0,0.0,0.0,0.0,0.0,特になし,国内のものづくりは厳しい,特になし
m89784624359,44.0,0.0,1.0,1.0,8,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,,,2.0,,,2.0,,,3.0,5.0,,,3.0,3.0,3.0,1.0,,,3.0,4.0,7.0,,,4.0,,,0.0,0.0,1.0,0.0,ない,ない,ない
m87771515956,62.0,1.0,1.0,2.0,7,1.0,1.0,2.0,7.0,6.0,,,4.0,3.0,6.0,,1.0,2.0,,4.0,6.0,,2.0,2.0,3.0,,3.0,6.0,3.0,6.0,,,1.0,2.0,3.0,7.0,,1.0,,,0.0,0.0,0.0,0.0,特になし,特になし,特になし
m87782388337,56.0,1.0,1.0,2.0,5,0.0,0.0,1.0,1.0,1.0,,,1.0,3.0,,,2.0,5.0,,3.0,6.0,,3.0,3.0,,,3.0,3.0,3.0,1.0,,,1.0,3.0,2.0,,,2.0,,,0.0,0.0,0.0,0.0,特になし,少子高齢化で未来は暗い ,特になし
m87782786004,32.0,1.0,1.0,2.0,11,0.0,0.0,2.0,7.0,3.0,,,1.0,6.0,,,6.0,,,7.0,,,2.0,7.0,,,4.0,3.0,3.0,3.0,,,5.0,3.0,2.0,,,2.0,,,1.0,0.0,0.0,0.0,なし,わからない,なし
m899855757,55.0,1.0,1.0,2.0,8,1.0,1.0,1.0,7.0,1.0,,,1.0,7.0,,,4.0,,,3.0,,,3.0,2.0,,,4.0,3.0,3.0,3.0,,,1.0,3.0,3.0,,,3.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m87773934739,61.0,1.0,1.0,1.0,10,0.0,1.0,1.0,7.0,6.0,,,4.0,5.0,6.0,8.0,5.0,,,4.0,5.0,6.0,1.0,2.0,4.0,,1.0,3.0,3.0,1.0,,,5.0,1.0,1.0,3.0,6.0,1.0,2.0,,0.0,0.0,0.0,0.0,高速プラズマ加工装置,情熱があれば大丈夫,砺波の伝統を新たな次世代技術に発展させていきます
m88578712276,41.0,1.0,1.0,2.0,15,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,6.0,,,4.0,,,1.0,2.0,,,1.0,1.0,1.0,2.0,,,3.0,1.0,1.0,,,4.0,,,0.0,0.0,0.0,0.0,とくになし,とくになし,とくになし
m8770106950,49.0,1.0,1.0,2.0,11,1.0,1.0,1.0,1.0,3.0,,,4.0,2.0,,,1.0,,,1.0,,,3.0,6.0,,,4.0,3.0,6.0,2.0,,,3.0,3.0,5.0,,,2.0,,,1.0,0.0,0.0,0.0,特になし,真っ暗,特になし
m8775552235,60.0,0.0,0.0,2.0,4,0.0,1.0,1.0,7.0,6.0,,,3.0,3.0,5.0,,1.0,2.0,5.0,3.0,4.0,6.0,1.0,3.0,4.0,,3.0,1.0,4.0,4.0,,,1.0,2.0,1.0,2.0,3.0,2.0,,,0.0,0.0,0.0,0.0,特になし,特になし,特になし
m89776327525,48.0,1.0,1.0,2.0,4,1.0,1.0,2.0,7.0,6.0,,,1.0,8.0,,,7.0,,,8.0,,,3.0,8.0,,,5.0,6.0,6.0,6.0,,,6.0,5.0,8.0,,,6.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m89783144772,61.0,1.0,1.0,2.0,10,1.0,1.0,1.0,1.0,5.0,,,1.0,3.0,5.0,7.0,1.0,2.0,4.0,4.0,5.0,6.0,2.0,3.0,6.0,,1.0,1.0,3.0,1.0,,,3.0,2.0,2.0,3.0,4.0,2.0,,,0.0,0.0,0.0,0.0,特にない,先行き不安,特にない
m87879033891,41.0,1.0,1.0,2.0,15,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,4.0,,,6.0,,,1.0,5.0,,,1.0,1.0,1.0,5.0,,,4.0,1.0,1.0,,,4.0,,,0.0,0.0,0.0,0.0,とくになし,とくになし,とくになし
m87773957801,65.0,1.0,0.0,1.0,3,0.0,0.0,1.0,1.0,1.0,,,1.0,5.0,,,5.0,,,3.0,4.0,,4.0,3.0,,,4.0,3.0,4.0,1.0,,,4.0,3.0,4.0,,,1.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m8855243543,55.0,1.0,1.0,2.0,6,0.0,1.0,1.0,7.0,3.0,,,3.0,2.0,,,1.0,,,7.0,,,4.0,6.0,,,4.0,4.0,3.0,3.0,,,5.0,2.0,4.0,,,4.0,,,1.0,0.0,0.0,0.0,特になし,特になし,特になし
m87773953899,63.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,3.0,6.0,,1.0,3.0,,,4.0,,,5.0,,,3.0,2.0,,,3.0,3.0,3.0,4.0,,,1.0,2.0,2.0,,,2.0,,,1.0,0.0,0.0,0.0,特にありません,漠然としたイメージがあるだけ,特にありません
m8864031495,36.0,0.0,1.0,2.0,10,1.0,1.0,1.0,7.0,3.0,,,2.0,3.0,,,2.0,3.0,5.0,2.0,4.0,6.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,,,3.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,0.0,ない,新規参入の懸念,ない
m89785481689,50.0,1.0,1.0,2.0,7,1.0,1.0,1.0,1.0,3.0,,,4.0,3.0,,,1.0,4.0,5.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,4.0,,3.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,AIの活用,技術の継承の必要性,品質の向上
m89778194593,57.0,1.0,1.0,3.0,3,1.0,1.0,1.0,1.0,2.0,,,4.0,1.0,,,1.0,,,4.0,,,3.0,4.0,,,3.0,4.0,4.0,3.0,,,1.0,3.0,2.0,,,1.0,,,0.0,0.0,0.0,0.0,特に無し,無し,無し
m8936797520,61.0,1.0,0.0,2.0,7,1.0,1.0,1.0,2.0,6.0,,,4.0,3.0,,,1.0,,,3.0,,,2.0,3.0,,,2.0,2.0,2.0,4.0,,,3.0,2.0,2.0,,,4.0,,,0.0,0.0,0.0,0.0,新規事業,守るべき,特になし
m87779977781,61.0,1.0,1.0,3.0,12,0.0,1.0,1.0,7.0,1.0,3.0,5.0,4.0,5.0,,,6.0,,,3.0,4.0,7.0,3.0,2.0,,,5.0,2.0,3.0,1.0,,,1.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,ない,ない,ない
m8776047456,52.0,1.0,1.0,2.0,10,1.0,1.0,1.0,7.0,1.0,,,3.0,5.0,,,5.0,,,3.0,,,2.0,2.0,4.0,,3.0,3.0,3.0,2.0,,,1.0,3.0,2.0,,,4.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m8774384063,78.0,1.0,1.0,3.0,15,1.0,1.0,1.0,3.0,5.0,,,4.0,1.0,3.0,7.0,1.0,4.0,5.0,1.0,4.0,5.0,2.0,1.0,4.0,,2.0,2.0,3.0,1.0,,,3.0,2.0,1.0,2.0,5.0,2.0,,,0.0,0.0,0.0,0.0,感性をデジタル化する技術,必要の無い伝統工芸は消滅すべきと考えています。 伝統工芸の始まりはその時の先端技術であったものが、時代の経過とともに伝統技術と言われる様になっただけで、誰も欲しない伝統工芸は不必要です。,特にありません。
m8776406734,45.0,1.0,0.0,2.0,12,0.0,1.0,2.0,1.0,3.0,,,1.0,5.0,,,5.0,,,2.0,,,3.0,4.0,,,3.0,3.0,3.0,2.0,,,1.0,3.0,7.0,,,4.0,,,1.0,0.0,1.0,0.0,なし,なし,なし
m87773940371,60.0,1.0,1.0,1.0,12,1.0,1.0,1.0,1.0,6.0,,,1.0,3.0,5.0,,1.0,2.0,5.0,4.0,6.0,,2.0,2.0,3.0,4.0,2.0,3.0,6.0,6.0,,,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,経営者は何も考えていない,衰退していくのではないか,大量生産品とコストのかかり方が違う
m89773492134,56.0,1.0,1.0,2.0,5,1.0,1.0,1.0,3.0,5.0,,,2.0,1.0,,,2.0,,,4.0,5.0,6.0,2.0,2.0,3.0,6.0,1.0,3.0,2.0,1.0,2.0,,2.0,2.0,2.0,3.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,特になし。,職人の高齢化と機械が古くなって部品調達が難しくなっているなか、若手の採用も難しく、先行きはかなり危機感を持っている。,特にありません。
m87787111096,42.0,1.0,1.0,2.0,6,1.0,1.0,2.0,7.0,5.0,,,3.0,8.0,,,1.0,5.0,,4.0,5.0,,3.0,4.0,,,3.0,3.0,3.0,3.0,,,3.0,3.0,6.0,,,1.0,3.0,,0.0,0.0,0.0,0.0,特にない,なり手が少ない,特になし
m877626069,49.0,1.0,1.0,2.0,6,1.0,0.0,1.0,1.0,6.0,,,4.0,8.0,,,1.0,,,6.0,,,3.0,4.0,,,3.0,3.0,3.0,6.0,,,3.0,3.0,2.0,,,2.0,,,0.0,0.0,0.0,0.0,ない,衰退しないように,ない
m8932138207,61.0,1.0,1.0,2.0,7,1.0,1.0,1.0,7.0,1.0,,,4.0,2.0,,,1.0,2.0,6.0,4.0,5.0,,2.0,3.0,7.0,,3.0,2.0,3.0,4.0,,,3.0,2.0,2.0,3.0,,4.0,,,0.0,0.0,0.0,0.0,分からない,不安,分からない
m87781900677,66.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,5.0,,,2.0,5.0,,,1.0,2.0,5.0,3.0,4.0,6.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,6.0,,,3.0,4.0,2.0,3.0,,2.0,4.0,,0.0,0.0,0.0,0.0,特になし,若手育成,細かいところを見てもらいたい
m8776801987,67.0,1.0,1.0,1.0,5,1.0,1.0,1.0,1.0,1.0,,,4.0,8.0,,,1.0,2.0,4.0,4.0,,,1.0,2.0,3.0,4.0,1.0,3.0,6.0,6.0,,,1.0,3.0,4.0,,,4.0,,,0.0,0.0,0.0,0.0,特に情報は無い,伝統も大事にしたい,職人ではない
m8774601354,62.0,1.0,1.0,2.0,5,1.0,1.0,1.0,7.0,3.0,,,4.0,4.0,,,3.0,5.0,,2.0,3.0,,2.0,5.0,,,2.0,2.0,2.0,2.0,5.0,,2.0,3.0,3.0,5.0,,3.0,,,1.0,1.0,1.0,1.0,特にない,特にない,伝統技術を重んじてほしい
m8776220295,63.0,1.0,0.0,3.0,6,1.0,1.0,1.0,7.0,4.0,5.0,,2.0,8.0,,,1.0,2.0,5.0,4.0,5.0,6.0,2.0,4.0,,,2.0,2.0,2.0,4.0,,,5.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,製造工程の長い、品質が安定しない断裁機の自動化,世の中から必要とされ簡単に機械化・自動化されないニッチな分野の特化こそが中小零細企業の生き残り分野となっていく,工程にひと手間掛かっている点を理解し製品価格への転嫁を許容して戴きたい
m8970116933,48.0,0.0,0.0,2.0,7,1.0,0.0,2.0,7.0,3.0,,,4.0,8.0,,,7.0,,,4.0,5.0,6.0,5.0,6.0,,,3.0,3.0,3.0,4.0,,,5.0,4.0,4.0,,,5.0,,,1.0,0.0,0.0,0.0,あｑｆぽJEふぉｐJegえｇahえｒｆx,tokuninai,tokuniai
m89385417329,51.0,1.0,1.0,2.0,11,1.0,0.0,2.0,1.0,1.0,,,4.0,8.0,,,2.0,4.0,5.0,3.0,,,2.0,2.0,4.0,,3.0,3.0,3.0,4.0,,,3.0,4.0,2.0,3.0,6.0,2.0,,,0.0,0.0,0.0,0.0,わかりません,受け継ぎべきもの,手間暇かかってます
m8771745278,41.0,0.0,1.0,1.0,3,1.0,1.0,2.0,7.0,6.0,,,1.0,8.0,,,7.0,,,8.0,,,3.0,3.0,4.0,5.0,3.0,3.0,3.0,6.0,,,1.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,特にない,特にない,特にない
m87784651527,47.0,0.0,1.0,2.0,4,1.0,1.0,1.0,7.0,4.0,,,3.0,3.0,,,4.0,,,1.0,3.0,,2.0,1.0,5.0,6.0,2.0,3.0,3.0,5.0,,,5.0,3.0,2.0,,,1.0,2.0,,0.0,0.0,0.0,0.0,ない,受け継いでほしい,直接しょくにんではないので。。。
m87774041537,49.0,1.0,1.0,2.0,7,1.0,1.0,1.0,1.0,3.0,,,1.0,3.0,,,1.0,2.0,6.0,4.0,7.0,,1.0,4.0,7.0,,1.0,4.0,2.0,2.0,,,2.0,2.0,3.0,6.0,7.0,2.0,3.0,,1.0,0.0,0.0,1.0,特になし,人手不足,人員募集
m8992390901,63.0,1.0,1.0,2.0,8,0.0,1.0,1.0,1.0,5.0,,,2.0,3.0,5.0,6.0,1.0,,,4.0,,,2.0,3.0,,,1.0,2.0,2.0,1.0,,,3.0,2.0,2.0,3.0,,1.0,,,0.0,0.0,0.0,0.0,ない,若手の育成,努力
m87769402202,34.0,0.0,0.0,1.0,4,0.0,0.0,2.0,7.0,6.0,,,1.0,8.0,,,7.0,,,8.0,,,3.0,8.0,,,3.0,3.0,3.0,6.0,,,6.0,5.0,8.0,,,6.0,,,0.0,0.0,0.0,0.0,なひ,なし,なし
m87777899768,53.0,1.0,1.0,2.0,7,0.0,1.0,1.0,7.0,6.0,,,4.0,8.0,,,7.0,,,4.0,5.0,6.0,2.0,2.0,3.0,4.0,1.0,1.0,6.0,1.0,,,3.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,検討中,変革が必要,特にない
m89776530528,56.0,0.0,1.0,1.0,3,1.0,1.0,1.0,7.0,5.0,,,1.0,1.0,,,3.0,,,3.0,,,2.0,4.0,,,3.0,2.0,2.0,2.0,,,2.0,3.0,3.0,,,1.0,2.0,4.0,0.0,1.0,0.0,1.0,特にない,物価が上がっているのでもう少し考える,足を運んで欲しいのと、これからは売り込みなどして、もっと知って欲しいので売り込みをしたい
m8995468311,47.0,1.0,1.0,2.0,11,1.0,1.0,1.0,3.0,2.0,3.0,,3.0,3.0,4.0,5.0,3.0,4.0,5.0,1.0,4.0,5.0,2.0,5.0,6.0,7.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,DX化されたデータ管理,人手が不足している,なし
m8774199464,40.0,1.0,0.0,3.0,15,1.0,0.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,5.0,7.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,なし,より良い未来を期待しています。,より良い発展を期待しています。
m87783124619,49.0,1.0,1.0,2.0,4,1.0,1.0,1.0,5.0,1.0,,,4.0,1.0,8.0,,1.0,6.0,,3.0,4.0,7.0,3.0,1.0,6.0,7.0,2.0,3.0,4.0,1.0,,,2.0,2.0,2.0,4.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,ない,大量生産は効率的に機械化できるが、受注生産の一点物は結局人が作るのが早くて安いので、加工が難しいところは機械に頼り、機械が難しいところは人がやる,一点物と大量生産品を同じ土俵に乗せて金額判断しないでほしい。
m8778761054,55.0,1.0,1.0,2.0,6,1.0,1.0,1.0,7.0,1.0,,,4.0,8.0,,,1.0,2.0,,4.0,6.0,,2.0,2.0,4.0,,1.0,2.0,6.0,5.0,,,3.0,3.0,2.0,3.0,,1.0,,,0.0,0.0,0.0,0.0,検査工程でのAI導入,後継者不足が心配,納期に余裕を持たせてほしい
m87779284245,42.0,1.0,0.0,2.0,5,1.0,0.0,2.0,5.0,1.0,,,1.0,1.0,,,5.0,,,6.0,,,3.0,6.0,,,3.0,2.0,3.0,4.0,,,5.0,2.0,2.0,4.0,,5.0,,,0.0,0.0,0.0,0.0,わからない,わからない,わからない
m87773947240,64.0,1.0,1.0,3.0,7,1.0,1.0,1.0,7.0,1.0,3.0,,2.0,1.0,5.0,7.0,1.0,2.0,5.0,3.0,4.0,5.0,1.0,3.0,4.0,6.0,2.0,2.0,3.0,1.0,5.0,,3.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,進歩し続ける、ＡＩ技術そのものの積極的導入。,熟練者の高齢化の速度が、若手人材の確保の角度がアンバランスで楽観できない。,表面的にみれば、何でもない技術の裏面にある隠れた技術、その伝承の困難さを理解してほしい。
m8998256797,51.0,1.0,1.0,2.0,10,1.0,1.0,2.0,7.0,6.0,,,3.0,8.0,,,2.0,,,4.0,6.0,,4.0,3.0,4.0,,3.0,2.0,6.0,6.0,,,1.0,3.0,2.0,3.0,,2.0,3.0,4.0,0.0,0.0,0.0,0.0,特になし,特に考えていない,特になし
m87774045182,72.0,1.0,1.0,3.0,11,0.0,0.0,2.0,7.0,5.0,,,4.0,8.0,,,1.0,2.0,,2.0,4.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,6.0,,,3.0,2.0,1.0,3.0,,1.0,2.0,,0.0,0.0,1.0,0.0,特にない,創造性を活かした品質管理,特にない
m8788405914,53.0,1.0,0.0,1.0,5,1.0,0.0,1.0,1.0,1.0,,,2.0,5.0,,,2.0,,,3.0,4.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,,,2.0,2.0,1.0,2.0,,1.0,3.0,,0.0,0.0,0.0,1.0,良く解りませんがAIとか,形あるものはすべからくいつかは壊れます。伝統的なものを失った経験も今までたくさんあったはずです。その歴史の繰り返しだと思います。伝統工芸に携わって後継者がいなくて滅びたとしても決して罪ではないと思います。,時代に合わせて良いと思うものを使っていくだけではないでしょうか？「古くからの伝統のモノだ！使うべきだ！」というのは傲慢だし今の時代一番ダメな姿勢だと思います。モノづくりをするものは今の時代を感じ人と触れ合う中で今の時代に合うものを作る事で次の時代に引き継ぐことが出来るのだと思います。だからと言って消費者の言いなりになるという事ではないですよ。
m8771662360,37.0,1.0,0.0,2.0,5,0.0,0.0,2.0,7.0,1.0,,,3.0,8.0,,,2.0,5.0,,3.0,4.0,6.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,特になし,未来に続けて行くこと。,特になし
m88379284233,55.0,1.0,1.0,2.0,7,1.0,1.0,2.0,7.0,5.0,,,1.0,1.0,,,6.0,,,1.0,,,3.0,3.0,,,3.0,3.0,3.0,4.0,,,3.0,3.0,4.0,,,2.0,,,0.0,0.0,0.0,0.0,ない,わからない,わからない
m8776705562,63.0,1.0,1.0,3.0,10,1.0,0.0,1.0,7.0,6.0,,,4.0,3.0,,,3.0,4.0,,5.0,,,2.0,1.0,4.0,5.0,2.0,3.0,3.0,6.0,,,2.0,3.0,5.0,,,3.0,,,0.0,1.0,0.0,1.0,cad,わからない,なし
m87771074270,40.0,1.0,0.0,1.0,2,0.0,0.0,1.0,7.0,1.0,,,1.0,1.0,,,1.0,,,4.0,,,1.0,3.0,,,3.0,2.0,3.0,1.0,,,5.0,1.0,2.0,5.0,,4.0,,,0.0,0.0,0.0,0.0,はやすよ,かのはよは（け,ラヤかめせさな
m89784273152,54.0,1.0,1.0,2.0,9,1.0,1.0,1.0,7.0,6.0,,,4.0,4.0,6.0,,1.0,2.0,4.0,4.0,5.0,6.0,1.0,3.0,6.0,,1.0,2.0,1.0,2.0,,,3.0,2.0,1.0,2.0,3.0,3.0,,,0.0,0.0,0.0,0.0,思いつかない,思いつかない,思いつかない
m8776115935,66.0,1.0,1.0,2.0,6,0.0,1.0,2.0,7.0,6.0,,,1.0,8.0,,,2.0,,,4.0,,,1.0,2.0,,,1.0,6.0,4.0,6.0,,,6.0,2.0,1.0,3.0,4.0,2.0,,,0.0,0.0,0.0,0.0,特にない,特にない,特にない
m87773917462,67.0,0.0,1.0,1.0,5,1.0,1.0,2.0,7.0,1.0,,,1.0,8.0,,,1.0,,,1.0,6.0,,3.0,3.0,,,3.0,3.0,3.0,6.0,,,1.0,3.0,2.0,3.0,,1.0,3.0,,0.0,0.0,0.0,0.0,なし,持続してほしい,なし
m8771889338,56.0,1.0,0.0,2.0,5,0.0,0.0,1.0,1.0,3.0,,,2.0,3.0,,,1.0,,,4.0,,,2.0,5.0,,,2.0,2.0,1.0,2.0,,,5.0,2.0,3.0,,,1.0,,,1.0,0.0,0.0,0.0,なし,なし,なし
m8772940624,55.0,0.0,1.0,2.0,8,0.0,1.0,1.0,7.0,6.0,,,4.0,4.0,5.0,,1.0,2.0,5.0,4.0,5.0,6.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,6.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,わからない,継承する,省エネ
m8785813979,57.0,1.0,1.0,2.0,9,1.0,1.0,2.0,5.0,4.0,,,1.0,3.0,,,2.0,,,1.0,,,2.0,1.0,,,2.0,2.0,3.0,3.0,,,2.0,2.0,3.0,,,4.0,,,0.0,0.0,0.0,1.0,よいと考えています。,よくわかりません。,よいと考えています。
